url,descripcion,tipo,precio,anio_construccion,tipo_operacion,calle_y_altura,localidad,partido,region,superficie_total,superficie_cubierta,dormitorios,banos,cocheras,servicios,imagenes,whatsapp,logo_inmobiliaria,nombre_inmobiliaria
https://century21.com.ar/propiedad/263363_casa-en-venta-en-bartolome-bavio,"Casa con 2 dormitorios mas escritorio o tercer habitacion.
Living comedor con cocina integrada
Baño completyo y toilette
Lavadero separado
Garage semicubierto pasante para 2 vehiculos
Amplio parque, forestado y parquizado
Analizan permutas",casa,USD 130.000,,Venta,Castelli entre Libertad y San Pablo,General Mansilla,Magdalena,Buenos Aires (fuera de GBA),700,162,2,1,2,"Acepta Mascotas, Agua, Cloaca, Electricidad, Pavimento, Cocina, Escritorio, Galería, Jardín, Lavadero, Living comedor, Patio, Toilette, Calefacción, Cochera","https://cdn.21online.lat/argentina/cache/awsTest1/rc/88n82B3u/uploads/182/propiedades/263363/686464f90d638.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/qITiTP9c/uploads/182/propiedades/263363/686464a98025c.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/VTuBQs4M/uploads/182/propiedades/263363/6864650be220a.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/SvzfICJA/uploads/182/propiedades/263363/6864651a2843d.jpg",5492214363342,https://cdn.21online.lat/argentina/cache/awsTest1/rc/EZp6mdLA/uploads/182/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/262113_venta-de-casa-2-dormitorios-con-quincho-y-pileta-en-tandil,"En calle Saavedra al 600 de la ciudad de Tandil, se ubica esta propiedad ideal para familias numerosas o para quienes buscan espacios amplios y versátiles. 

Al frente, la vivienda principal cuenta con un cálido living equipado con estufa a leña instalada en el hogar, un comedor cómodo, cocina separada con buen mobiliario, dos dormitorios luminosos, un baño completo con antebaño, lavadero de generosas dimensiones y un patio verde que aporta aire y frescura al sector principal.

Hacia el fondo del lote, se encuentra un quincho amplio y totalmente equipado, ideal para reuniones o como segunda unidad habitacional. Este espacio dispone de una gran parrilla, dos dormitorios adicionales y un baño completo, brindando total independencia y funcionalidad.

Finalmente, detrás del quincho, el inmueble se completa con un segundo patio verde donde se destaca una pileta con deck, perfecta para disfrutar los días de verano en un ambiente relajado y privado.

Una propiedad versátil, con espacios bien definidos y pensada para disfrutar tanto del confort interior como del aire libre.

¡No dejes pasar esta oportunidad! ¡Contactanos para agendar una visita!

La intermediación y la conclusión de las operaciones es llevada a cabo por la Martillera Mónica Gorri, Matrícula 1878 T° VII F° 169 CMCPDJA.

Las imágenes presentadas tienen carácter meramente ilustrativo y no deben ser consideradas como representaciones exactas de la realidad.",casa,USD 169.900,,Venta,Saavedra 600,Tandil,Tandil,Buenos Aires (fuera de GBA),450,195,2,2,,"Acepta Mascotas, Agua, Cloaca, Electricidad, Gas natural, Pavimento, Cocina, Comedor, Lavadero, Living, Patio, Cochera, Parrilla, Piscina, Quincho","https://cdn.21online.lat/argentina/cache/awsTest1/rc/6HicW6nm/uploads/72/propiedades/262113/68668597c3c7f.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/hL6Smm7v/uploads/72/propiedades/262113/6866858e11cd2.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/k87nfVdf/uploads/72/propiedades/262113/6866858c6977a.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/esh6smmB/uploads/72/propiedades/262113/686685a460560.jpg",5492494275337,https://cdn.21online.lat/argentina/cache/awsTest1/rc/OmrvsKny/uploads/72/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/263956_venta-de-departamento-centrico-de-2-ambientes-en-tandil,"¡Oportunidad única en pleno centro de Tandil!

Este departamento combina ubicación estratégica con comodidad y tranquilidad. Situado en el corazón de la ciudad, ofrece la gran ventaja de contar con cochera propia, un plus indispensable para quienes valoran la practicidad sin renunciar a vivir en el centro.

La unidad se destaca por su excelente luminosidad en todos sus ambientes y por encontrarse dentro de un complejo de departamentos reconocido por su ambiente silencioso y seguro, ideal para quienes buscan tranquilidad en una zona de alta demanda.

Cuenta con una cómoda cocina separada, living comedor amplio, un dormitorio luminoso y baño completo en perfecto estado de mantenimiento.

Una opción ideal tanto para vivienda permanente como para inversión, con todos los servicios a mano: comercios, instituciones educativas, bancos y espacios recreativos a pocos pasos.

No pierdas la oportunidad de vivir en el centro con todas las comodidades que buscás. Contactanos para coordinar una visita!

La intermediación y la conclusión de las operaciones es llevada a cabo por la Martillera Mónica Gorri, Matrícula 1878 T° VII F° 169 CMCPDJA.

Las imágenes presentadas tienen carácter meramente ilustrativo y no deben ser consideradas como representaciones exactas de la realidad.",departamento,USD 51.900,,Venta,14 de Julio 335,Tandil,Tandil,Buenos Aires (fuera de GBA),37,37,1,1,1,"Acepta Mascotas, Agua, Cable, Cloaca, Electricidad, Gas natural, Internet, Pavimento, Teléfono, Cocina, Lavadero, Living comedor","https://cdn.21online.lat/argentina/cache/awsTest1/rc/yTRQFqG1/uploads/72/propiedades/263956/6867c523c86f0.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/AD8zQhmR/uploads/72/propiedades/263956/thumb386867deb3e0967.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/A29aXKEb/uploads/72/propiedades/263956/6867c54a0318e.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/pS3hDgrl/uploads/72/propiedades/263956/thumb516867dec3525f8.jpg",5492494606564,https://cdn.21online.lat/argentina/cache/awsTest1/rc/OmrvsKny/uploads/72/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/261720_venta-de-amplio-lote-con-casa-a-demoler-atencion-desarrolladores,"Ubicado en calle Arana al 100 de la ciudad de Tandil, encontramos este amplio lote de 13 metros de frente y 65 metros de fondo aproximadamente.

Ubicado a pocas cuadras del centro de la ciudad, en una zona de crecimiento sostenido y con gran proyección, este lote representa una oportunidad única para desarrollos inmobiliarios.

Por sus dimensiones generosas ofrece un gran potencial constructivo, ideal para la construcción de departamentos, dúplex o viviendas multifamiliares.

El entorno combina cercanía a servicios, transporte, comercios y atractivos turísticos, lo que lo convierte en un punto estratégico tanto para inversión como para emprendimientos residenciales.

¡No pierdas la oportunidad de invertir en una de las ciudades con mayor calidad de vida de la provincia!

La intermediación y la conclusión de las operaciones es llevada a cabo por la Martillera Mónica Gorri, Matrícula 1878 T° VII F° 169 CMCPDJA.

Las imágenes presentadas tienen carácter meramente ilustrativo y no deben ser consideradas como representaciones exactas de la realidad.",terreno,USD 85.000,,Venta,Arana 155,Tandil,Tandil,Buenos Aires (fuera de GBA),844,,,,,"Agua, Cloaca, Electricidad, Gas natural, Pavimento","https://cdn.21online.lat/argentina/cache/awsTest1/rc/XVsuH552/uploads/72/propiedades/261720/685d95ceabc09.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/wdsVEBKU/uploads/72/propiedades/261720/685dafdf20d22.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/BIPGcnqb/uploads/72/propiedades/261720/685dafdbc733d.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/X1Hwlgwp/uploads/72/propiedades/261720/685d95d1c4d51.jpg",5492494275337,https://cdn.21online.lat/argentina/cache/awsTest1/rc/OmrvsKny/uploads/72/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/261551_venta-de-lote-con-cabana-en-tandil-oportunidad-en-zona-en-crecimiento,"Excelente oportunidad de inversión en una zona en proceso de consolidación, ideal tanto para vivienda permanente como para desarrollo turístico o inmobiliario. El lote, de 899 m², cuenta con una cabaña de una habitación, perfecta para habitar o generar renta inmediata mediante alquiler temporal.

Características destacadas:

Superficie total del lote: 899 m²

Cabaña de construcción sólida, de una habitación.

Espacios funcionales: cocina-comedor, baño completo.

Entorno tranquilo, con crecimiento sostenido en infraestructura y servicios.

Ideal para vivienda permanente, casa de fin de semana o alquiler turístico.

Excelente proyección para desarrollo de complejo de departamentos u otras unidades habitacionales.

Buena accesibilidad y conexión con puntos clave de la zona.

Una propiedad versátil con gran proyección, tanto para quienes buscan calidad de vida como para desarrolladores que apuestan al futuro de la zona.

¡No dudes en contactarnos!

La intermediación y la conclusión de las operaciones es llevada a cabo por la Martillera Mónica Gorri, Matrícula 1878 T° VII F° 169 CMCPDJA.

Las imágenes presentadas tienen carácter meramente ilustrativo y no deben ser consideradas como representaciones exactas de la realidad.",casa,A consultar,7,Venta,ROSALES 1133,Tandil,Tandil,Buenos Aires (fuera de GBA),899,30,1,1,1,"Acepta Mascotas, Agua, Electricidad, Internet, Cocina, Comedor, Galería, Aire Acondicionado individual, Calefacción por aire, Espacio guarda coches, Deck, Luminoso","https://cdn.21online.lat/argentina/cache/awsTest1/rc/9MzYrrj8/uploads/72/propiedades/261551/685db9b9709f1.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/P7mOKQtZ/uploads/72/propiedades/261551/685db9c31a493.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/hd2gTUMn/uploads/72/propiedades/261551/685db9c176682.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/bZq54JEn/uploads/72/propiedades/261551/685db9c63ca64.jpg",5492494662683,https://cdn.21online.lat/argentina/cache/awsTest1/rc/OmrvsKny/uploads/72/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/263251_venta-de-lote-en-barrio-cerrado-costa-del-sol-mar-chiquita,"Ubicado en el exclusivo Barrio Privado Costa del Sol, este lote de 570 m² ofrece una excelente oportunidad para construir tu casa soñada o invertir en una zona de alto crecimiento, a solo minutos de Mar del Plata.

El barrio cuenta con acceso privado, seguridad 24 hs, entorno natural y acceso directo a la playa. Ideal para quienes buscan tranquilidad, contacto con la naturaleza y cercanía al mar, sin resignar conectividad.

Con calles internas consolidadas y servicios en expansión, el entorno se caracteriza por su forestación, bajas expensas y un reglamento de construcción que garantiza el orden y la estética del barrio.

¡Consultanos para coordinar una visita y conocer esta gran oportunidad!

Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Gonzalo Luna, matrícula Reg. 3953 Tomo IV Folio 322 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. odas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, a cuyos datos se exhiben en el nombre de la inmobiliaria.",terreno,USD 22.500,,Venta,Mónaco 227,Mar Chiquita,Mar Chiquita,Buenos Aires (fuera de GBA),570,,,,,,"https://cdn.21online.lat/argentina/cache/awsTest1/rc/NOGvGnVx/uploads/78/propiedades/263251/686bef38c21de.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/k4aIel9s/uploads/78/propiedades/263251/686bef356e314.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/F6Q4svv6/uploads/78/propiedades/263251/686bef9c60f02.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/SryoEi09/uploads/78/propiedades/263251/686bef3213724.jpg",5492235031807,https://cdn.21online.lat/argentina/cache/awsTest1/rc/gjNpQqfe/uploads/78/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/260215_venta-de-excelente-lote-en-tandil,"Te presentamos este amplio lote en venta, ubicado sobre Calle Magallanes, entre Primera Junta y Langueyú, en una zona en crecimiento de Tandil.

Con una superficie total de 779,40 m², el terreno se encuentra nivelado y listo para construir, lo que lo convierte en una excelente oportunidad tanto para proyectos familiares como de inversión.

Su amplitud permite múltiples posibilidades:

Ideal para construir una vivienda unifamiliar amplia, con jardín y espacios al aire libre.

También es apto para desarrollar un galpón, perfecto para actividades comerciales o de almacenamiento.

Por su tamaño y ubicación, es una opción atractiva para desarrolladores que busquen construir un complejo de departamentos.

Zona tranquila, con buenos accesos, y a pocos minutos de áreas comerciales y servicios.
Ademas, cuenta  con todos los servicios.

¡Una oportunidad para proyectar en una de las ciudades con más crecimiento de la provincia!

La intermediación y la conclusión de las operaciones es llevada a cabo por la Martillera Mónica Gorri, Matrícula 1878 T° VII F° 169 CMCPDJA.

Las imágenes presentadas tienen carácter meramente ilustrativo y no deben ser consideradas como representaciones exactas de la realidad.",terreno,USD 34.900,,Venta,Magallanes,Tandil,Tandil,Buenos Aires (fuera de GBA),"779,4",,,,,"Agua, Cable, Cloaca, Electricidad, Gas natural, Internet","https://cdn.21online.lat/argentina/cache/awsTest1/rc/KoCgPqmz/uploads/72/propiedades/260215/68594ff94bde3.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/hbT6EgHb/uploads/72/propiedades/260215/685947f99e9ce.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/vZ4OOQZU/uploads/72/propiedades/260215/685947f643ee2.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/hB0eW06G/uploads/72/propiedades/260215/685947f487ad2.jpg",5492494583639,https://cdn.21online.lat/argentina/cache/awsTest1/rc/OmrvsKny/uploads/72/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/259971_venta-terreno-barrio-privado-maria-antonieta,"Terreno de 500m2 en Barrio Privado 
Todos los servicios 
Orientación sur 
Seguridad las 24hs
posesión inmediata
escritura",terreno,USD 28.500,,Venta,ruta 60 y Vieytes,Maipú,Maipú,Buenos Aires (fuera de GBA),500,,,,,"Agua, Cloaca","https://cdn.21online.lat/argentina/cache/awsTest1/rc/qAeBi84w/uploads/177/propiedades/259971/68549fcab44eb.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/EKHp4mTm/uploads/177/propiedades/259971/6854a2159b332.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/zmOW4aGm/uploads/177/propiedades/259971/6854a38278d47.jpg",5492616555367,https://cdn.21online.lat/argentina/cache/awsTest1/rc/odYpiOLB/uploads/177/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/227629_venta-casa-dos-dormitorios-en-tandil,"Sobre la tranquila calle Sanllorenti, esta encantadora casa en planta baja ofrece el equilibrio ideal entre comodidad, entorno familiar y excelente ubicación.

Desarrollada íntegramente en una sola planta, forma parte de un PH y cuenta con:

Superficie cubierta: 70,43 m²

Superficie semicubierta: 13,26 m²

Espacio descubierto (patio/jardín): 91,34 m²

Superficie total: 175,03 m²

La propiedad se encuentra justo frente a la plaza del barrio, con juegos infantiles, pista de patín, canchas de básquet y amplios espacios verdes. Ideal para familias con niños o quienes valoran el contacto diario con la naturaleza.

El entorno combina tranquilidad residencial con excelente acceso a transporte público y avenidas principales, lo que permite una conexión ágil con el centro de la ciudad.

Características destacadas:

Cocina integrada al living-comedor, amplia y luminosa.

Patio privado con parrilla y jardín.

Cochera cubierta.

Excelente estado de conservación, ¡lista para habitar!

Una propiedad funcional, bien ubicada y con un entorno que invita a quedarse.
¡No dejes pasar esta oportunidad!

Consultanos para más información o coordinar una visita.

La intermediación y la conclusión de las operaciones es llevada a cabo por la Martillera Mónica Gorri, Matrícula 1878 T° VII F° 169 CMCPDJA.

Las imágenes presentadas tienen carácter meramente ilustrativo y no deben ser consideradas como representaciones exactas de la realidad.",casa,USD 79.900,,Venta,SANLLORENTI 553,Tandil,Tandil,Buenos Aires (fuera de GBA),175,65,2,1,1,"Agua, Cable, Cloaca, Electricidad, Gas natural, Internet, Pavimento, Teléfono, Comedor, Comedor diario, Jardín, Lavadero, Living, Patio, Toilette","https://cdn.21online.lat/argentina/cache/awsTest1/rc/orn8ZTx4/uploads/72/propiedades/227629/6851b6953826e.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/OzSjD6BL/uploads/72/propiedades/227629/6851b649190cf.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/PDYTZpf5/uploads/72/propiedades/227629/6851b6451c376.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/iQFDl8Qw/uploads/72/propiedades/227629/6851b6434afa6.jpg",5492494466884,https://cdn.21online.lat/argentina/cache/awsTest1/rc/OmrvsKny/uploads/72/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/259333_venta-de-lote-playa-dorada-mar-chiquita,"Lote en venta en Playa Dorada
Ubicado a solo una cuadra y media del mar, este terreno de 525 m² ofrece una excelente oportunidad para desarrollar un proyecto turístico o construir una vivienda. Zona en expansión, con entorno natural y proximidad a la playa.

Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Gonzalo Luna, matrícula Reg. 3953 Tomo IV Folio 322 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. odas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, a cuyos datos se exhiben en el nombre de la inmobiliaria.",terreno,USD 36.000,,Venta,El Gavilan y Las Bandurrias,Mar Chiquita,Mar Chiquita,Buenos Aires (fuera de GBA),525,,,,,,"https://cdn.21online.lat/argentina/cache/awsTest1/rc/48NOlWAf/uploads/78/propiedades/259333/686bc6c0800ca.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/BrD5kxWv/uploads/78/propiedades/259333/686bc6c31e607.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/4Qo4KgaH/uploads/78/propiedades/259333/686bc6c58a12e.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/T1ie6VfQ/uploads/78/propiedades/259333/686bc6bb3a31a.jpg",5492235015989,https://cdn.21online.lat/argentina/cache/awsTest1/rc/gjNpQqfe/uploads/78/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/258772_venta-de-lote-acantilados-mar-del-plata,"¡Excelente oportunidad en Los Acantilados, Mar del Plata!
Se vende lote de 15 x 42 m, logrando así una superficie total aproximada de 600 m². De medidas regulares y con orientación noroeste, es ideal para desarrollar el proyecto de tu casa permanente, de fin de semana o una inversión segura.

Ubicado sobre calle 513 entre 530 y 532, con acceso por calle Jorge Newbery, frente al golf de Acantilados. Cuenta con todos los servicios disponibles en la zona y combina perfectamente tranquilidad, naturaleza y cercanía a la ciudad.

No pierdas esta oportunidad de inversión en una zona en pleno crecimiento.
¡Consultanos y coordiná tu visita!


Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Gonzalo Luna, Matrícula Reg. 3953 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10.973 de la Provincia de Buenos Aires, Ley Nacional 25.028, Ley Nacional 20.266, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria.
Ley 5115: EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas.
Venta sujeta a la obtención del COTI por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura. Las reservas se toman exclusivamente en la inmobiliaria con el matriculado Reg. 3953",terreno,USD 28.000,,Venta,Calle 513 y Calle 530,Barrio Los Acantilados,General Pueyrredón,Buenos Aires (fuera de GBA),600,,,,,Electricidad,"https://cdn.21online.lat/argentina/cache/awsTest1/rc/76O9ixUL/uploads/78/propiedades/258772/687a96af20c81.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/EeCDZhcy/uploads/78/propiedades/258772/687a96b4784a7.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/FUJ3cfkz/uploads/78/propiedades/258772/687a96b199b02.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/8dja0xrB/uploads/78/propiedades/258772/687a96b79054c.jpg",5492235015989,https://cdn.21online.lat/argentina/cache/awsTest1/rc/gjNpQqfe/uploads/78/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/214890_galpon-comercial-centrico-olavarria,"GALPON COMERCIAL CENTRICO UBICADO EN ESQUINA A METROS DE AV.DEL VALLE., CON UNA SUPERFICIE DE 483.96 m2  (23M X 25M) APTO VARIOS USOS. 



SE TRATA DE UN GALPON CON ESTRUCTURA DE COLUMNAS DE HORMIGON ARMADO, MUROS LATERALES DE BLOQUES DE CEMENTO

Y CUBIERTA DE ESTRUCTURA PARABOLICA Y CHAPAS,  GALPON TIPO PLANTA LIBRE SIN COLUMNAS INTERIORES .

ALTURA DE 7,50 MTS . 



CUENTA CON INSTALACION ELECTRICA Y BAÑO. 



Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional Romina Lucia Palópoli, tomo 10, folio 145, matrícula CMCPSI 6820, por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10.973 de la Provincia de Buenos Aires, Ley Nacional 25.028, Ley Nacional 20.266, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado. -",galpon,USD 225.000,,Venta,Dean Funes 2105,Olavarría,Olavarría,Buenos Aires (fuera de GBA),484,484,,,,,"https://cdn.21online.lat/argentina/cache/awsTest1/rc/vXLtt9HZ/uploads/14/propiedades/214890/c2140059_3.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/MgXLrjJi/uploads/14/propiedades/214890/c2140059_4.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/6M7f0rw9/uploads/14/propiedades/214890/c2140059_5.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/iz9vLvSG/uploads/14/propiedades/214890/c2140059_6.jpg",5491156641710,https://cdn.21online.lat/argentina/cache/awsTest1/rc/khoWu2K9/uploads/14/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/258534_venta-terreno-2400-m2-mercedes-la-cinacina,"Venta terreno 2400 m2 listo para escriturar

Pedí financiación!!!

La Cinacina es un exclusivo barrio SEMI CERRADO, complejo de 9 hectáreas ubicado en las afueras de Mercedes, una encantadora ciudad de la provincia de Buenos Aires.
Mercedes, conocida por su rica tradición rural y su proximidad a la Ciudad de Buenos Aires, ofrece el equilibrio perfecto entre vida tranquila y acceso a servicios urbanos. El complejo se encuentra estratégicamente entre la nueva y la antigua Ruta Nacional 5, brindando excelentes conexiones viales.
Este barrio SEMI CERRADO está compuesto por parcelas de 800 a 1200 m², con calles internas que facilitan el acceso entre ambas rutas. La zona cuenta con tendido eléctrico y una infraestructura diseñada para la comodidad y el bienestar de sus residentes.
Actualmente, 2,5 hectareas disponibles, distribuidos en lotes de 800 a 1200m2, con una ubicación privilegiada frente a la colectora de la Ruta 5 y justo enfrente del Golf Club Mercedes, un atractivo para los amantes del deporte y la naturaleza.
Mercedes, por su parte, destaca por su encanto arquitectónico colonial, su vibrante vida cultural y su proximidad a espacios naturales como el Río Luján y el Parque Municipal Independencia. Es famosa por su producción de salame quintero y por eventos como la Fiesta Nacional del Durazno, que atraen a visitantes de toda la región.
La combinación de la tranquilidad rural de Mercedes con la exclusividad de La Cinacina ofrece una oportunidad única para quienes buscan calidad de vida en un entorno natural, sin dejar de estar conectados con el mundo urbano.",terreno,USD 45.000,,Venta,Ruta nacional 5 km 105,Mercedes,Mercedes,Buenos Aires (fuera de GBA),2400,2400,,,,,"https://cdn.21online.lat/argentina/cache/awsTest1/rc/JoS3Ocke/uploads/32/propiedades/258534/683490004f130.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/j0safoK0/uploads/32/propiedades/258534/683490045f077.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/0YoCaXUX/uploads/32/propiedades/258534/68349007a5623.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/7usZ7iT7/uploads/32/propiedades/258534/6834900aeac4f.jpg",5491171325630,https://cdn.21online.lat/argentina/cache/awsTest1/rc/MW6Qzf8M/uploads/32/logos/logoTBAr.png,century21
https://century21.com.ar/propiedad/258449_venta-o-permuta-de-semipiso-centrico-de-3-dormitorios-en-tandil-apto-credito,"Te presentamos este hermoso departamento semipiso en calle Mitre al 500, ubicado en el piso 12, con vistas panorámicas incomparables de toda la ciudad. Desde sus grandes ventanales podés disfrutar amaneceres sobre las sierras y atardeceres sobre el centro, todo desde la comodidad de tu hogar.

Cada ambiente cuenta con ventanas de doble vidrio que no solo aseguran una excelente entrada de luz natural, sino que también ofrecen un aislamiento térmico y acústico ideal, brindando un ambiente cálido, tranquilo y silencioso en plena zona céntrica.

El departamento tiene un amplio living comedor con desnivel, cocina separada, lavadero, dos baños completos con ventilación natural , uno de ellos con jacuzzi ,y tres cómodos dormitorios con placard. La doble circulación interna mejora la privacidad y funcionalidad del espacio, perfecta para familias o quienes reciben visitas frecuentemente.

Además, incluye cochera con tres bauleras, calefacción por radiadores, y se encuentra totalmente reciclado, listo para mudarse. El edificio cuenta con cámaras de seguridad, una gran terraza de uso común y un excelente estado de conservación.

Una oportunidad única para vivir en altura, con comodidad, tranquilidad y las mejores vistas de Tandil.
Contactanos para conocerlo en persona.

La intermediación y la conclusión de las operaciones es llevada a cabo por la Martillera Mónica Gorri, Matrícula 1878 T° VII F° 169 CMCPDJA.

Las imágenes presentadas tienen carácter meramente ilustrativo y no deben ser consideradas como epresentaciones exactas de la realidad.",departamento,USD 155.000,,Venta,Mitre,Tandil,Tandil,Buenos Aires (fuera de GBA),,96,3,2,1,"Acepta Mascotas, Agua, Cable, Cloaca, Electricidad, Gas natural, Internet, Pavimento, Teléfono, Balcón, Baulera, Cocina, Comedor, Comedor diario, Hall, Lavadero, Living, Living comedor, Vista al Lago, Alarma, Apto credito, Calefacción por radiadores, Cochera, Luminoso, Seguridad 24 hs, Seguridad diurna, Portón automático, Ascensor, Terraza","https://cdn.21online.lat/argentina/cache/awsTest1/rc/jIV06EGC/uploads/72/propiedades/258449/684ae0918fccf.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/gyMTBZpK/uploads/72/propiedades/258449/684ae132d9205.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/Yv5LTFZ8/uploads/72/propiedades/258449/684ae130477e1.jpg, https://cdn.21online.lat/argentina/cache/awsTest1/rc/1tSxXRqE/uploads/72/propiedades/258449/684ae0943b459.jpg",5492494583639,https://cdn.21online.lat/argentina/cache/awsTest1/rc/OmrvsKny/uploads/72/logos/logoTBAr.png,century21
